001   0.000000   0.000000
002   179.811204   5.700326
003   179.701272   5.706708
004   179.730378   5.694177
005   179.783641   5.824278
006   179.586472   5.657174
007   179.708418   5.554002
008   179.535847   5.770867
009   179.796629   5.712400
010   179.579715   5.615641
011   179.716265   5.871671
012   179.698283   5.661770
013   179.750987   5.917355
014   179.782129   5.583588
015   179.785276   5.858793
016   179.506308   5.591496
017   179.654730   5.608639
018   179.595045   5.694840
019   179.619891   5.657437
020   179.597808   5.751947
021   179.707672   5.650135
022   179.730139   5.647052
023   179.575529   5.649501
024   179.591447   5.745427
025   179.627290   5.641914
026   179.615846   5.774408
027   179.723757   5.595913
028   179.592437   5.776417
029   179.616650   5.728694
030   179.704023   5.759904
031   179.701238   5.627497
032   179.591744   5.732465
033   179.680609   5.728319
034   179.612387   5.754237
035   179.711992   5.800227
036   179.575052   5.645619
037   179.659278   5.698782
038   179.681128   5.748968
039   179.625103   5.714985
040   179.674731   5.727169
041   179.623979   5.761581
042   179.588654   5.786810
043   179.765247   5.770566
044   179.591573   5.628213
045   179.612616   5.745470
046   179.707194   5.785959
047   179.631673   5.751065
048   179.640423   5.706131
049   179.726568   5.789462
050   179.630501   5.652365
051   179.698335   5.692578
052   179.674748   5.695371
053   179.648757   5.748640
054   179.625154   5.716984
055   179.645440   5.736416
056   179.746232   5.746347
057   179.573536   5.752356
058   179.559569   5.786451
059   179.619992   5.779992
060   179.643936   5.795080
061   179.626604   5.842995
062   179.696073   5.704899
063   179.639562   5.696945
064   179.638316   5.839737
065   179.709652   5.711992
066   179.644968   5.805416
067   179.624835   5.748100
068   179.677497   5.688675
069   179.615117   5.732180
070   179.665194   5.699915
071   179.710713   5.680756
072   179.586624   5.821939
073   179.756898   5.697100
074   179.627161   5.727948
075   179.648275   5.786342
076   179.736583   5.768246
077   179.686540   5.727342
078   179.670693   5.704793
079   179.602321   5.759261
080   179.700137   5.763063
081   179.680703   5.704651
082   179.734132   5.704204
083   179.661948   5.705303
084   179.559823   5.795606
085   179.799875   5.773924
086   179.603571   5.737514
087   179.673906   5.843399
088   179.678043   5.719010
089   179.575915   5.713862
090   179.671575   5.806889
091   179.685794   5.765277
092   179.641414   5.797575
093   179.796013   5.772128
094   179.713171   5.754003
095   179.580931   5.707766
096   179.734081   5.782981
097   179.730341   5.803721
098   179.645088   5.836349
099   179.561645   5.761635
100   179.614707   5.712546
101   179.725792   5.779327
102   179.656213   5.796822
103   179.666109   5.808681
104   179.542176   5.878996
105   179.661095   5.846885
106   179.695874   5.818851
107   179.651197   5.790125
108   179.683043   5.770461
109   179.661045   5.792217
110   179.669424   5.746264
111   179.700373   5.815387
112   179.680788   5.827349
113   179.608771   5.733277
114   179.714909   5.701120
115   179.694575   5.752598
116   179.554925   5.896864
117   179.649881   5.764513
118   179.654902   5.871578
119   179.475945   5.831794
120   179.682848   5.790410
121   179.667482   5.819508
122   179.624334   5.788594
123   179.663589   5.802647
124   179.719012   5.865808
125   179.584464   5.811340
126   179.624445   5.845981
127   179.823249   5.868205
128   0.000000   0.000000
129   0.000000   0.000000
130   0.000000   0.000000
131   0.000000   0.000000
