001   0.000000   0.000000
002   -0.045067   0.188887
003   -0.054596   0.199748
004   -0.053681   0.197303
005   -0.054770   0.199237
006   -0.048147   0.193688
007   -0.063055   0.194209
008   -0.054570   0.193448
009   -0.054039   0.191526
010   -0.056084   0.196242
011   -0.054941   0.193950
012   -0.053566   0.197146
013   -0.055192   0.193598
014   -0.054357   0.190127
015   -0.055359   0.192730
016   -0.056402   0.189428
017   -0.046407   0.191097
018   -0.052336   0.197841
019   -0.054546   0.194489
020   -0.050487   0.195184
021   -0.052423   0.189395
022   -0.049251   0.189863
023   -0.055508   0.197754
024   -0.049494   0.192391
025   -0.053710   0.188190
026   -0.049031   0.192663
027   -0.054843   0.188962
028   -0.054747   0.191408
029   -0.051746   0.194250
030   -0.053218   0.188116
031   -0.049170   0.186504
032   -0.048429   0.188192
033   -0.051167   0.195896
034   -0.053347   0.193470
035   -0.051003   0.186443
036   -0.051541   0.185498
037   -0.048317   0.187958
038   -0.051257   0.187694
039   -0.050274   0.188201
040   -0.046909   0.184550
041   -0.050515   0.184858
042   -0.049350   0.183007
043   -0.051434   0.187755
044   -0.048538   0.180505
045   -0.049006   0.183277
046   -0.048763   0.185125
047   -0.050163   0.186800
048   -0.047694   0.181720
049   -0.048219   0.185690
050   -0.047720   0.185430
051   -0.048460   0.183014
052   -0.048084   0.181749
053   -0.046983   0.181506
054   -0.049110   0.183156
055   -0.046372   0.183331
056   -0.048503   0.179602
057   -0.046893   0.179549
058   -0.048525   0.180448
059   -0.044727   0.180250
060   -0.048331   0.179655
061   -0.046544   0.178660
062   -0.048012   0.179840
063   -0.046034   0.178842
064   -0.045084   0.179830
065   -0.047596   0.176127
066   -0.046284   0.178378
067   -0.047145   0.179888
068   -0.047165   0.177466
069   -0.045531   0.176851
070   -0.046130   0.174962
071   -0.043928   0.176604
072   -0.045669   0.176172
073   -0.047207   0.176336
074   -0.043599   0.174471
075   -0.045064   0.171775
076   -0.042065   0.173268
077   -0.043787   0.172392
078   -0.044471   0.172348
079   -0.044896   0.175392
080   -0.045552   0.174250
081   -0.044025   0.174704
082   -0.042914   0.170651
083   -0.043830   0.172763
084   -0.045193   0.173791
085   -0.044425   0.173632
086   -0.040886   0.168109
087   -0.042943   0.173673
088   -0.044139   0.169888
089   -0.042824   0.168637
090   -0.041290   0.168929
091   -0.043763   0.172677
092   -0.041666   0.171747
093   -0.043898   0.170893
094   -0.041381   0.169727
095   -0.040576   0.167837
096   -0.043166   0.166681
097   -0.040994   0.165808
098   -0.041885   0.165778
099   -0.041001   0.168410
100   -0.040048   0.167585
101   -0.040298   0.169253
102   -0.039651   0.166743
103   -0.039460   0.165032
104   -0.039070   0.165343
105   -0.040572   0.166493
106   -0.042457   0.167543
107   -0.040548   0.164035
108   -0.041671   0.164240
109   -0.041883   0.163971
110   -0.040524   0.165810
111   -0.039607   0.164007
112   -0.041312   0.165978
113   -0.041112   0.166204
114   -0.039122   0.164705
115   -0.039637   0.163432
116   -0.039082   0.162605
117   -0.039587   0.163343
118   -0.040233   0.164339
119   -0.045558   0.168129
120   -0.040987   0.162709
121   -0.040109   0.159248
122   -0.042894   0.162855
123   -0.040987   0.162302
124   -0.040160   0.159828
125   -0.047571   0.163895
126   -0.042522   0.162724
127   -0.050510   0.163661
128   0.000000   0.000000
129   0.000000   0.000000
130   0.000000   0.000000
131   0.000000   0.000000
132   0.000000   0.000000
133   0.000000   0.000000
134   0.000000   0.000000
135   0.000000   0.000000
136   0.000000   0.000000
137   0.000000   0.000000
138   0.000000   0.000000
139   0.000000   0.000000
140   0.000000   0.000000
141   0.000000   0.000000
142   0.000000   0.000000
143   0.000000   0.000000
144   0.000000   0.000000
145   0.000000   0.000000
146   0.000000   0.000000
147   0.000000   0.000000
148   0.000000   0.000000
149   0.000000   0.000000
150   0.000000   0.000000
151   0.000000   0.000000
152   0.000000   0.000000
153   0.000000   0.000000
154   0.000000   0.000000
155   0.000000   0.000000
156   0.000000   0.000000
157   0.000000   0.000000
158   0.000000   0.000000
159   0.000000   0.000000
160   0.000000   0.000000
161   0.000000   0.000000
162   0.000000   0.000000
163   0.000000   0.000000
164   0.000000   0.000000
165   0.000000   0.000000
166   0.000000   0.000000
167   0.000000   0.000000
168   0.000000   0.000000
169   0.000000   0.000000
170   0.000000   0.000000
171   0.000000   0.000000
172   0.000000   0.000000
173   0.000000   0.000000
174   0.000000   0.000000
175   0.000000   0.000000
176   0.000000   0.000000
177   0.000000   0.000000
178   0.000000   0.000000
179   -0.028700   0.148932
180   -0.029898   0.147590
181   -0.030453   0.150160
182   -0.029488   0.149041
183   -0.029519   0.147473
184   -0.030215   0.147602
185   -0.029585   0.149194
186   -0.028973   0.149015
187   -0.031614   0.145552
188   -0.028787   0.145441
189   -0.031166   0.145606
190   -0.032412   0.144967
191   -0.029101   0.145449
192   -0.029705   0.145500
193   -0.026588   0.144606
194   -0.028075   0.144325
195   -0.028320   0.142236
196   -0.028799   0.142128
197   -0.027057   0.140505
198   -0.025205   0.140169
199   -0.026563   0.139572
200   -0.025104   0.138083
201   -0.025418   0.137510
202   -0.025390   0.137466
203   -0.022608   0.135482
204   -0.022371   0.134355
205   -0.022386   0.133568
206   -0.021757   0.133800
207   -0.019871   0.132998
208   -0.020686   0.130810
209   -0.020938   0.130889
210   -0.019794   0.130314
211   -0.018407   0.127978
212   -0.018465   0.128445
213   -0.017797   0.127035
214   -0.016519   0.126669
215   -0.017059   0.126181
216   -0.016992   0.124822
217   -0.017054   0.124403
218   -0.018297   0.122418
219   -0.013302   0.122110
220   -0.014701   0.127665
221   -0.013469   0.123197
222   0.000000   0.000000
223   0.000000   0.000000
224   0.000000   0.000000
225   0.000000   0.000000
226   0.000000   0.000000
227   0.000000   0.000000
228   0.000000   0.000000
229   0.000000   0.000000
230   0.000000   0.000000
231   0.000000   0.000000
232   0.000000   0.000000
233   0.000000   0.000000
234   0.000000   0.000000
235   0.000000   0.000000
236   0.000000   0.000000
237   0.000000   0.000000
238   0.000000   0.000000
239   0.000000   0.000000
240   0.000000   0.000000
241   0.000000   0.000000
242   0.000000   0.000000
243   0.000000   0.000000
244   0.000000   0.000000
245   0.000000   0.000000
246   0.000000   0.000000
247   0.000000   0.000000
248   0.000000   0.000000
249   0.000000   0.000000
250   0.000000   0.000000
251   0.000000   0.000000
252   0.000000   0.000000
253   0.000000   0.000000
254   0.000000   0.000000
255   0.000000   0.000000
256   0.000000   0.000000
257   0.000000   0.000000
258   0.000000   0.000000
259   0.000000   0.000000
260   0.000000   0.000000
261   0.000000   0.000000
262   0.000000   0.000000
263   0.000000   0.000000
264   0.000000   0.000000
265   0.000000   0.000000
266   0.000000   0.000000
267   0.000000   0.000000
268   0.000000   0.000000
269   0.000000   0.000000
270   0.000000   0.000000
271   0.000000   0.000000
272   0.000000   0.000000
273   0.000000   0.000000
274   0.000000   0.000000
