1.000E+03 4.673E-03 
1.500E+03 3.263E-03 
2.000E+03 2.526E-03 
3.000E+03 1.756E-03 
3.500E+03 1.529E-03 
4.000E+03 1.356E-03 
4.500E+03 1.219E-03 
5.000E+03 1.108E-03 
5.500E+03 1.017E-03 
6.000E+03 9.399E-04 
6.500E+03 8.743E-04 
7.000E+03 8.174E-04 
7.500E+03 7.678E-04 
8.000E+03 7.241E-04 
8.500E+03 6.853E-04 
9.000E+03 6.506E-04 
9.500E+03 6.194E-04 
1.000E+04 5.912E-04 
1.050E+04 5.655E-04 
1.100E+04 5.421E-04 
1.150E+04 5.206E-04 
1.200E+04 5.008E-04 
