001   0.0134520   0.0140520   0.0127770
002   0.0135570   0.0142480   0.0128910
003   0.0135370   0.0141720   0.0128950
004   0.0133800   0.0140620   0.0127300
005   0.0133470   0.0140360   0.0127230
006   0.0134650   0.0141750   0.0128160
007   0.0134560   0.0140920   0.0127870
008   0.0134620   0.0141820   0.0127940
009   0.0134390   0.0141090   0.0127420
010   0.0132490   0.0138920   0.0125720
011   0.0134330   0.0141120   0.0127750
012   0.0133210   0.0139810   0.0126300
013   0.0132840   0.0139910   0.0125490
014   0.0133100   0.0139230   0.0126840
015   0.0134140   0.0140470   0.0127340
016   0.0134720   0.0140970   0.0128090
017   0.0131560   0.0138060   0.0124610
018   0.0133860   0.0140870   0.0127290
019   0.0133060   0.0140240   0.0126630
020   0.0132780   0.0139290   0.0126190
021   0.0133320   0.0139560   0.0126610
022   0.0132150   0.0138560   0.0125530
023   0.0133310   0.0140070   0.0126400
024   0.0131570   0.0138230   0.0124990
025   0.0132670   0.0138890   0.0126180
026   0.0133300   0.0139420   0.0126750
027   0.0133700   0.0140260   0.0127060
028   0.0132760   0.0139370   0.0126170
029   0.0134040   0.0140280   0.0127330
030   0.0135210   0.0141820   0.0128170
031   0.0132720   0.0139280   0.0126390
032   0.0134900   0.0141320   0.0128010
033   0.0133090   0.0139110   0.0126800
034   0.0133650   0.0140440   0.0127200
035   0.0132620   0.0138890   0.0126070
036   0.0133410   0.0140090   0.0127320
037   0.0133040   0.0139570   0.0126660
038   0.0133600   0.0140370   0.0127310
039   0.0135230   0.0141490   0.0128390
040   0.0133380   0.0140290   0.0127070
041   0.0131470   0.0138470   0.0125020
042   0.0134380   0.0140640   0.0127750
043   0.0133260   0.0139620   0.0126980
044   0.0133500   0.0140090   0.0126680
045   0.0134020   0.0140970   0.0127500
046   0.0134880   0.0141210   0.0128420
047   0.0136030   0.0142430   0.0129510
048   0.0135050   0.0141570   0.0128240
049   0.0133990   0.0140700   0.0127320
050   0.0132800   0.0139340   0.0126000
051   0.0133040   0.0139500   0.0126200
052   0.0134410   0.0140960   0.0127460
053   0.0134050   0.0140790   0.0127350
054   0.0132760   0.0139630   0.0125870
055   0.0131880   0.0139100   0.0125790
056   0.0134240   0.0141290   0.0127410
057   0.0134260   0.0141100   0.0127670
058   0.0132170   0.0138730   0.0125250
059   0.0133060   0.0139610   0.0126470
060   0.0133770   0.0139940   0.0126760
061   0.0132660   0.0139490   0.0126170
062   0.0134550   0.0141290   0.0127840
063   0.0135120   0.0141730   0.0128260
064   0.0133180   0.0139760   0.0126850
065   0.0133290   0.0139900   0.0126240
066   0.0133660   0.0140540   0.0127200
067   0.0134300   0.0140960   0.0127730
068   0.0133280   0.0139520   0.0126940
069   0.0135110   0.0141490   0.0128570
070   0.0131960   0.0138470   0.0125120
071   0.0132870   0.0139300   0.0126050
072   0.0135250   0.0141860   0.0128630
073   0.0135250   0.0142110   0.0128320
074   0.0133270   0.0140360   0.0126680
075   0.0131640   0.0138240   0.0124980
076   0.0133960   0.0140780   0.0127560
077   0.0132660   0.0139240   0.0126000
078   0.0133740   0.0140840   0.0126870
079   0.0133530   0.0140210   0.0126820
080   0.0133530   0.0139800   0.0127160
081   0.0134470   0.0141560   0.0128060
082   0.0133560   0.0140070   0.0126930
083   0.0132670   0.0139160   0.0126000
084   0.0133210   0.0140260   0.0126700
085   0.0136000   0.0142660   0.0129300
086   0.0132850   0.0139560   0.0126110
087   0.0132210   0.0138690   0.0125840
088   0.0133350   0.0140020   0.0126640
089   0.0134120   0.0140700   0.0127610
090   0.0134030   0.0140470   0.0127370
091   0.0134370   0.0140700   0.0127600
092   0.0135040   0.0141220   0.0128640
093   0.0135820   0.0142060   0.0128990
094   0.0131560   0.0138160   0.0125200
095   0.0133150   0.0139800   0.0127030
096   0.0133320   0.0140520   0.0126480
097   0.0131970   0.0138640   0.0125260
098   0.0133000   0.0139580   0.0126440
099   0.0133720   0.0140870   0.0127130
100   0.0133630   0.0140270   0.0126620
101   0.0134040   0.0140400   0.0127170
102   0.0134250   0.0140730   0.0127770
103   0.0132610   0.0139500   0.0125990
104   0.0134750   0.0141240   0.0128310
105   0.0133430   0.0140180   0.0126620
106   0.0134980   0.0141630   0.0128460
107   0.0132710   0.0139200   0.0126480
108   0.0132270   0.0138810   0.0125770
109   0.0133580   0.0140240   0.0127000
110   0.0134390   0.0140780   0.0128210
111   0.0132750   0.0139660   0.0126370
112   0.0133490   0.0139970   0.0127030
113   0.0135060   0.0141910   0.0128120
114   0.0132120   0.0139170   0.0125700
115   0.0133060   0.0139950   0.0126650
116   0.0132900   0.0139000   0.0125830
117   0.0134610   0.0141330   0.0128010
118   0.0132930   0.0139690   0.0127000
119   0.0132890   0.0139180   0.0126450
120   0.0134410   0.0141330   0.0127750
121   0.0133290   0.0140160   0.0126480
122   0.0134650   0.0141240   0.0127930
123   0.0136890   0.0143470   0.0130570
124   0.0132170   0.0138900   0.0126140
125   0.0132130   0.0138550   0.0125210
126   0.0133910   0.0139880   0.0127190
127   0.0134440   0.0140940   0.0127660
128   0.0132340   0.0139550   0.0125680
129   0.0134100   0.0140200   0.0127310
130   0.0135660   0.0141900   0.0128790
131   0.0135190   0.0142090   0.0128320
132   0.0132870   0.0139880   0.0126150
133   0.0134240   0.0141060   0.0127660
134   0.0132310   0.0138760   0.0125710
135   0.0133910   0.0140760   0.0127250
136   0.0133530   0.0139870   0.0126710
137   0.0134630   0.0141160   0.0128040
138   0.0132650   0.0139240   0.0126060
139   0.0133420   0.0139820   0.0126860
140   0.0134150   0.0140540   0.0127240
141   0.0134770   0.0141610   0.0128250
142   0.0133410   0.0140120   0.0127070
143   0.0133630   0.0140290   0.0127230
144   0.0134230   0.0140900   0.0127950
145   0.0133000   0.0140040   0.0126240
146   0.0131920   0.0138730   0.0125460
147   0.0133050   0.0139640   0.0126220
148   0.0134370   0.0141260   0.0127660
149   0.0134610   0.0141390   0.0127900
150   0.0133070   0.0139540   0.0126490
151   0.0133160   0.0139770   0.0126530
152   0.0133190   0.0139570   0.0126400
153   0.0133640   0.0140450   0.0127680
